user_id,product_id,asin,rating,review_title,review_text,category,timestamp,helpful_vote,verified_purchase,product_name,store,price,features,description,image_url,is_synthetic_interaction
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B087G54FLM,B087G54FLM,4.0,Acrylic girl tries Polygel for the first time...crazy different!,"This was my first experience with poly gel, and I can't say that it was an easy and straightforward one. I did do some research and watched several videos to learn the process before even venturing into trying my own. Boy, I had NO idea what I had gotten myself into... This is nothing like my beloved Acrylics! But, for a little laugh, and a few Pro ""lift proof"" tips along the way, I've added a video at the top to show my adventure.<br /><br />First, none of the nail forms seem to come close to fitting any of my nails properly, and my mind could not even grasp this whole strange concept not one bit. So, I just added a tip and began to apply the gel as I would acrylic. The gel is extremely thick and sticky and very hard to work with, unlike the gel from the past. The kit did not include a slip solution, which would be hard for those just starting out and may not have 70% alcohol at home. I did have some, but it really didn't help, aside from keeping the brush clean, as the gel was so thick and almost unworkable. It took me about 20 minutes to complete one nail from start to finish, including polish. <br /><br />It was quite frustrating that none of the boxes for the Polish were marked, neither did they have curing times noted. The instructions also did not include this information for the polishes. But, in the end, I had a pretty nice looking poly gel nail for the first time ever.<br /><br />I appreciate that the kit comes with all the necessities, aside from the slip solution. It also contains quite a few glitters and tapes to get creative. The light is very small, but it gets the job done, even if it takes a few extra seconds. Once the nail is cured, you get a very hard and shiny finish. The polishes are very nice, although I don't care for a few of the colors myself, the topcoat is very thick.<br /><br />Overall, I think this is a nice kit. I enjoyed the learning experience and will likely play around with it again. And, I may try those strange nail form attachment things. Although I could have done over half a set of nails in acrylic in the time it took to do my one nail in polygel~~ everyone has to start somewhere, it's always fun to learn something new and the first time usually takes the longest.<br /><br />I would recommend this kit for those starting out new and fresh, or those who are seasoned a bit doing poly gel. You definitely get a lot for your money, and you will get a nice strong nail from this kit. I'm giving 4 stars ✨ for the lack of information on the packaging and instructions on colors and curing times. But, I really do think I will like it much better once I get the hang of it.",All Beauty,1598739212520,0,False,B087G54FLM,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B08BYK8SKR,B08BYK8SKR,4.0,"Uhh.... ok, will use for skincare routine, then. 3.5 stars ✨","When I saw these I was so excited because they match most of my wardrobe. I'm always wearing my hair up and love wearing skinny hard headbands with ponytails to keep straggly hairs back. I thought this would be something new to try altogether.<br /><br />Unfortunately, this fabric is awful to wear in your hair. I am a seamstress and it is definitely synthetic and feels like it. It's slippery, hot, and doesn't' feel nice at all. The design seems like an afterthought, as it will not stay in place.<br /><br />So, I've had a big change of plans! I will be using these during my skincare routine and putting on my makeup. At least these headbands will get some use. I'm constantly losing the ones I have, so now I have plenty.<br /><br />I'm giving these 3.5 stars for effort and couldn't bear to recommend them. Sorry.",All Beauty,1599367501622,0,False,B08BYK8SKR,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B087V12H74,B087V12H74,4.0,"Not my favorite. A little tacky, hard to cure, and doesn't last long. 3.5 Stars ✨","In this kit, you get a nice set to complete a French tip design. You get 30 ml of each color, which is a wonderful size. You also get a base and topcoat, an application tool, and a couple of glitters. This would make the perfect kit if it didn't have a few issues.<br />So far, I've only used the clear and white poly gels to create a French tip design. They are a bit tackier than I would like them to be, which makes them harder to work with. They also take quite a bit longer to fully cure under an LED UV light than most other poly gels. I did use tips and dual forms. When I remove the dual forms after curing them for 60 seconds on top and bottom, they were still tacky on top. I had to cure them for another 30 seconds. My nails only lasted a little over a week before starting to lift around the edges. This is hardly a long-lasting poly gel, in my opinion.<br />I'm a still licensed but retired nail technician, so I am very well aware and knowledgeable on how to prep nails properly. User error was not the problem. These gels would be good for practice, but if you are looking for a poly gel that will last for more than a week, you may want to look at another brand. 3.5 Stars ✨",All Beauty,1605141830168,2,False,B087V12H74,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B08G15JBYN,B08G15JBYN,5.0,So many butterflies it's hard to choose! 5 stars ✨,"Wow! This set comes with so many different types of butterflies. I love how the butterfly stickers come in so many different colors that no matter what color polish should you choose to wear, there are so many butterflies that will go with it. Some of my favorite ones are the butterfly outlines that are shiny or holographic. Most of the color ones also shimmer, which is so beautiful.<br />I like that there are butterflies that are flying sideways and also complete butterflies. It gives nail art a lot more interest. Having the glitter butterflies is a bonus to play around with encapsulating. With this sticker and glitter kit, there are so many nail art designs you can create. I've done several, but my mind is filled with endless possibilities. Highly recommended! 5 stars ✨",All Beauty,1607237132135,0,False,B08G15JBYN,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B0899GVH4V,B0899GVH4V,4.0,Not the best and not the worst. 4 stars ✨,"This is a nice kit for someone who is just starting out, who has a little patience to work with a semi-difficult gel. It has everything you need to create poly gel nails aside from the UV light. It is a little on the sticky side, but I find using a good quality hand sanitizer instead of the slip solution makes it a lot easier. All the colors cure very nicely, aside from the white. It does take a bit longer. And, I love that the clear is clear. It's nice that you get some glitters, along with the poly gel, to experiment with a bit of nail art to see if you like doing your nails at home, before investing a lot of money in supplies. Overall, I think this is a good budget starter kit if one has a bit of patience. 4 stars ✨",All Beauty,1607684243214,0,False,B0899GVH4V,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B088R5YRMJ,B088R5YRMJ,4.0,"Not very , but very loud. 3.75 Stars ✨","I already had a large water flosser but was looking for something smaller and liked the idea of a rechargeable one. Upon first opening this flosser, it's very unique and different and would be great for traveling. The way the pieces of it fit together so compactly into each other, and then into a very nice fabric zip case with a handle, definitely sets this flosser apart.<br />When I used it, I found that it did not have near the amount of pressure that I'm used to from my other flosser. As nice as it is, it didn't feel as if it was cleaning between my teeth very well. I felt it gave a nice surface clean, but the pressure of the water was not enough to force out any particles from in between my teeth.<br />The flosser is also extremely loud. I've had the one I'm using for quite a while, and though it makes some noise, it isn't loud enough to hear from a couple of rooms away with the door shut. This one was scary loud. I'm not sure if it may have a defect or not, so others may not have this problem.<br />For me, this flosser does not have enough power behind it, and it is just too loud for my liking. I really wanted to like it, but it's not for me. I hope that others have a better experience than I did. 3.75 Stars ✨",All Beauty,1607934294085,1,False,B088R5YRMJ,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B08KRB1C9G,B08KRB1C9G,4.0,Pretty close to the name brand. 4⭐'s,"These replacement filter cartridges for Keurig machines are pretty close to the name brand. They are not as full as the name brand, as they seem to have more charcoal in them and less filler, but the base is the same size. They fit and seem to work in my Keurig Elite just fine. Because all of the charcoal filling goes to the bottom of the filter where it actually filters the water, I feel that they do just about as good a job as the name brand. Though, I might change them out a little more frequently.<br />This 12-pack of replacement filter cartridges is a great deal, and I think they do just about as good a job. Even if you change out the filter a little more frequently, you're still saving quite a bit of money. Definitely would recommend them.",Appliances,1608546921984,3,False,B08KRB1C9G,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B08HRHCZV2,B08HRHCZV2,3.0,Nice but missing the clips... 3 stars ✨,"These travel-size bottles are really nice. I love that they are a larger size so that I can use them for hand sanitizer and facial care products. The ones for hand sanitizer can easily fit in my handbag and carry bag, and the ones for my facial care products fit nicely on the small caddy I have in my bathroom. They are easy to fill from my large pump containers, which is a plus. My only issue is that mine are missing the clips that go on them. It's not so terrible for the few that I use in my bathroom, but it is for the ones I use for hand sanitizer. It makes it harder to find them in my purse and bag. Hopefully, no one else has this problem. I would definitely recommend them if you get the clips.",All Beauty,1609114164865,0,False,B08HRHCZV2,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B08LYT4Q2X,B08LYT4Q2X,2.0,These are not USDA certified oils. 2 stars ✨,"First, I will say these oils seem fine. They work well together or apart, mixed into other skincare products or alone. I use these types of oils to make my own facial oil mix or to add to my moisturizer.<br />The thing I absolutely hate that companies do to try to sell their products is to say things that aren't true. The USDA does not certify oils - food, cosmetic, or otherwise. The fact that the bottle says this product is USDA certified on one side, and the other side says not intended for ingestion should speak volumes. The USDA certifies and regulates the welfare and production of food products; meaning products that you ingest. So, why on earth would they certify a product you cannot ingest? The bottle also makes outright claims of known cures from using these oils. There is no disclaimer on either bottle that states that these claims have not been approved or proven by the FDA, or whatever the disclaimer is that is mandatory. There are ingredients listed, one ingredient for each product, the oil, and that's it. Nothing tells how these oils were extracted. Therefore, we do not know if they are refined or unrefined. They probably don't know either. So you see, therein lies the lies and deception.<br />These oils would be much better if they weren't tied to lies. Because you know what they say about lies... if you tell one you have to tell more to keep up with the first one. Is what they say in the bottle really what's in the bottle? Are they pure oils or mixed with a lesser oil? Oils are greasy. If they are unrefined, why aren't they greasy? When you refine oils, you take away a lot of their natural properties and their nutritive value, is that why they aren't greasy? Because of the lies and lack of important information, I really don't know for sure what these oils are.<br />Because of the deceptive practices and claims made, I would not recommend these or any of their other oils.",All Beauty,1609415095648,9,False,B08LYT4Q2X,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B08HGZXLP6,B08HGZXLP6,4.0,Nice quality bottles with lots of the goodies! 5 stars ✨,"These are good quality thick amber colored bottles, and they arrived very well packed. I love that they come with a funnel, labels, marking pen, a dropper, and screw top lids along with the sprayer tops. They work great for making my witch hazel facial toner spray and colloidal silver spray. The sprayers work pretty well, although the sprayer part spins around freely. It makes them feel a little clumsy and uneasy to grab hold of. The price for these is on the high side of what I would normally pay for a set like this. Aside from those couple things, they are very nice quality bottles that come with lots of goodies.",All Beauty,1611654159665,0,False,B08HGZXLP6,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B08N6CLJ6P,B08N6CLJ6P,3.0,"Somewhat good in theory, not so great in reality. 2.5 Stars ✨","This mirror really wants to be elegant looking. It has a pearlized finish with some elegant swirls at the top, but it really just looks like a plastic vanity mirror that should come with one of the Barbie mannequin heads that little girls put makeup on and do their hair.<br />The mirror has three light settings, bright white, really yellow, and I'm assuming a daylight, which is the only light I can somewhat see myself a little bit with it on. Really, it's just awful trying to see in this mirror with the light on. This is the first lighted mirror that I've experienced this with. For some reason, the light seems to shadow your face somehow, or either it's just the wrong color or brightness, and you can hardly see yourself in the mirror at all. And, no matter which mirror I want to look in, I have to pick the mirror up and bring it close to my face. And even then, I feel like I'm looking at light, and not my face being brightened by the light.<br />Also, once put together, the fold out mirrors do not stay flush when folded in. It gives it the look like you've broken it and are just living with it like that. And, I find the fold out mirrors very cumbersome to look at myself in them, with the light on or off. Especially the bottom one that has the most magnification, which really should have been on the top, in my opinion. If I don't pick it up, I have to bend way down to see in the bottom one, and then I can only see half of my face if the light is on. The other half is in a shadow, whether the light is on or off. The upper mirror is just as hard to see in, as my face is shadowed on one side very heavily if the light is on. It's just an awkward design.<br />This mirror seemed somewhat good in theory, but because of the very poor design and the lack of quality materials, it is rendered nearly useless. Each mirror, in and of itself, is nice and clear and seems great. One might think of recycling them, or a young girl may find better use of this vanity mirror as she's playing dress up, or learning to do makeup. For myself, because I cannot see into it with the lights on, as it's meant to be used, and I don't find it aesthetically pleasing to display, I will not be using it.",All Beauty,1613555086658,2,False,B08N6CLJ6P,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B083BLZJ9M,B083BLZJ9M,4.0,"Very hydrating, but left my face sticky. 4 stars ✨","This is only my second time using a face mask, and this one was a much better experience than the last. I chose the morning to do the mask while I was having my morning coffee, checking the computer, and using my LED White light therapy lamp. The Mask itself is made of a very durable fabric like material that does not tear. The serum is nice and silky feeling without any scent, that I could tell. I appreciate that, as I have a sensitivity to certain smells.<br />For me, the mask was a little bit short on the forehead and not wide enough on the cheeks. I don't have a large face at all, and I had quite a bit of skin left to cover around the sides and top.<br />There's an ample amount of serum left in the package that I was able to keep re-wetting the mask with, as it seemed to dry fairly quickly. I also rubbed some on my neck and decollete. I left it on for about an hour, so that my skin could soak in as much as possible. I then used the mask to rub the rest on my neck, decollete, and the backs of my hands. I wanted to make use of every bit I could. I use Retin-A on my face, and had done a treatment the night before, so my skin really needed the hydration and nourishment. It looked and felt very hydrated and nourished afterwards.<br />The only thing I did not care for was that my skin was very sticky after removing the mask, and it stayed that way. I ended up having to take a damp cloth and blotting it off. After that, my face felt a bit greasy, and I had to keep blotting it until it was time for my bedtime skincare routine.<br />Overall, I really enjoyed using this mask and will be using it at least once a week. It is very hydrating and nourishing, I just wish it didn't leave the sticky and greasy feeling behind. Maybe, I left it on too long, as I do have combination normal to oily skin. Next time I will only leave it on for about 15 minutes, as I think that may work much better for me. I would definitely recommend this mask, but would also recommend starting with less time than I did if you have combination to oily skin.",All Beauty,1613726358633,0,False,B083BLZJ9M,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B083B67373,B083B67373,4.0,"Very moisturizing, but leaves too much oil behind. 3.5 stars ✨","The name of these masks really throws you off. It makes you think they are supposed to be used with an LED light, but they are not. Upon opening one of the mask packages, I wasn't expecting a gooey, in between a cream and lotion, to start leaking out. It's not like a Serum at all.<br />The mask itself is quite thin, but it's not at all easy to tear. I read that one reviewer commented that it rips easily. On the contrary, it's quite difficult to even tear it. I actually had to use scissors to cut it for a use that I will explain later. It is a good size, covering all areas quite well. The cutouts for the eyes are quite small, which I like because it really gets to the under-eye area without it getting into your eyes.<br />I left it on for 20 minutes, and then did as another reviewer did, and cut it up and put it on my neck & decollete for another 20 minutes, with the rest of the cream/lotion that was left in the package.<br />This mask is extremely moisturizing and did not sink into my skin completely afterwards. I had used Retin-A the night before, so my face was quite dry, and really needed moisture and nutrients. But, I think it is a little too oily for my skin. My skin was still so oily hours later that I had to blot it with a microfiber facial cloth. The next day my skin felt great, though, without any ill effects.<br />These are very moisturizing and emollient masks, and would be great for someone with extremely dry skin. For me, I think these will work well using them once a week or every other week, when my skin is at its driest. For five masks, I think the price point is just right. I would definitely recommend these. Especially for those with very dry skin.",All Beauty,1614679036865,0,False,B083B67373,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B07SLFWZKN,B07SLFWZKN,2.0,Formaldehyde?! Not safe. 2 Stars ⭐,"After going over the ingredients in these products, the only two I would feel even remotely safe using would be this shampoo and conditioner. As a hair stylist, you do not want to use a product that contains formaldehyde and apply heat to it. You certainly do not want to use it every 6 weeks, as it's harmful to your health. It can cause breathing issues among other things. It's very hard to believe that I even saw actual formaldehyde on the back of this product, and so high up in the ingredients list.<br />Even hair stylist must wear protective gear, such as gloves, aprons, masks, and be trained how to safely work with this hazardous chemical. Salons must have adequate ventilation and follow strict protocols regarding blow dryer temperatures and monitor formaldehyde levels at all times when they provide Keratin Treatments containing formaldehyde because of the immediate and long term health dangers.This is something you cannot possibly do at home.<br />Also, the pretreatment that you add to the shampoo is extremely strong and stripping to your hair. When they say add just a little, no one knows what that means. That particular product, or the two main ingredients, should only be a small percentage of the product you're adding it to. I don't think you can mix this properly at home without causing damage to your hair and/or your skin.<br />I ""might"" use the shampoo and conditioner, but I will not touch the pre-treatment nor will I touch the DIY home keratin treatment. Over the course of a few treatments, I can see this product going really awry for some people. They will end up with damaged hair and possibly other problems. It is not safe. I absolutely would not recommend it!",All Beauty,1616470171498,2,False,B07SLFWZKN,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B08Z3NXZX8,B08Z3NXZX8,4.0,"A Nail Tech's view. Nice brush, but quite a bit smaller than other #8 brushes. 4 stars⭐","This is a nice acrylic brush. It has a pretty pattern on the handle and the bristles are nice and straight. Though this #8 brush is smaller than all of my other #8 brushes, it works very well when applying acrylics. Whenever I get a new brush, I always do a burn test on a few of the bristle strands. The bristles in this brush are some kind of natural fiber or fur, but I can't say that it's a Kolinsky Sable, as true Kolinsky Sable is usually much more expensive. The bristles are rather short, leaving me to wonder how well the brush will hold up in the long run, but it should last a while..<br />Overall this is a nice acrylic nail brush, that has a very pretty pattern on its handle. It works well when applying acrylics, and I've had no problems with bristle loss. I would recommend this brush to those who are just starting out or those looking for a good budget brush.",All Beauty,1618567699841,0,False,B08Z3NXZX8,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B08L99168S,B08L99168S,3.0,Base coat brush dried up before finishing 2 nail swatches. 3 stars⭐,"I've used this brand's dip powders and thought they were great, so I wanted to give their liquids a try, as the powders did not come with them. I did two nail swatches, and before I was finished with the second one the base coat brush had dried almost completely out. It's unusable until cleaned. The top coat brush was also drying out.<br />Luckily a different brand sends several brushes along with their sets, and they actually fit these bottles. It would have been nice if this company had sent along extra brushes. A brush cleaner would have been nice, also. If I didn't have extra brushes, I would just be out of luck.<br />I've used so many dip liquids and have done so many dip nail sets, and this is the first time I've ever had a brush dry out. That doesn't make me feel good about using these liquids. I think I will stick with those that I know won't dry out.",All Beauty,1620022223787,0,False,B08L99168S,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B08XZDXTG2,B08XZDXTG2,5.0,Much more than just hyaluronic acid! Very moisturizing and best fitting for my face. 5 stars⭐,"I love these masks! For the price and how many you get, I was surprised to find the plastic backing. I really like this, because I can open it up and make a few cuts using the plastic and its cutouts as my guide to make it easier. I cut right through the plastic and the mask at the same time. I always have to cut a little slit at both the inner and outer corners of the eye openings, and also the outer corners of the mouth opening, as I like to move my mouth a bit and I have extremely dry eyes and the serum always gets into them, if I don't. This also lets it lay down flat on my nose and eyebrows better. I also cut four slits at about 10 and 2 o clock and 4:30 and 7:30, or roughly equal spacing coming upward diagonally from my eyes and coming down and outwards diagonally from the corners of my mouth. My face is a bit small, and this helps me to be able to overlap those areas and make them fit better, especially with larger masks. With these, I have to do the shallowest cutting ever, because they fit so well. They cover my entire face better than any mask I've used. I haven't had a problem with them lifting up or drying out at all. It also helps with something I will share later in my review.<br />It takes a little finagling, but I manage to squeeze a bit of the serum off the mask while removing it from the package. I start before I even open the package by pushing all the serum to the bottom. I cut the top open, grab the top of the Mask, and fold the sides of the package inward, almost in half, using my non-dominant hand. I start pulling out the mask while squeezing the top closed around it as best I can. This squeezes out a good bit of the way too much extra serum that comes out if I don't do this.<br />I love hyaluronic acid, but these masks have so many more wonderful ingredients than just that. Almost every ingredient is so nutrient-rich or moisturizing for the skin. I use Retin-A and these are the most soothing masks 1 to 2 days after my application nights, which are every 3 nights. These moisturize my face so well and they feel great while I have them on. I don't want to take them off when the timer goes off. There's plenty of serum in the package to use elsewhere, like on your neck & decollete, and even on your hands. I always put a moisturizer on afterwards to hold all the nutrients and moisture in properly.<br />I learned a trick while back from another reviewer that I've been doing since I read it. When taking a mask off my face, I cut it into 4 pieces. Mainly, I cut them apart at the forehead, cheeks, and chin areas, using the four diagonal cuts I made, but you can make the cuts as you wish. I usually discard the small pieces that cover the nose and upper lip. I then take those four pieces, put them back in the serum that's left in the package remoisten them, with these that is no problem, or just add a little hyaluronic acid serum to moisten them again, put them on my neck and decollete area the best I can, and wait another 15 or 20 minutes. This really lets me get the most possible use out of every mask.<br />I really love these masks and all of the skin loving ingredients they contain. They make my face feel wonderful afterwards and the effects last all day, if not longer. These are definitely on my must-have list. Highly recommend!",All Beauty,1620378771291,0,False,B08XZDXTG2,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B08KFLJQMR,B08KFLJQMR,4.0,Great for Sun damage. 4 stars⭐,"I don't have an uneven skin tone on my face, but I do on my decollete area. I'm using this serum there instead of on my face, and I love the consistency and how well it sinks into my skin. I also love the pump bottle that keeps it fresh and free from contaminants. It does have an odd scent, but it doesn't linger long. Once I add my moisturizer, I don't notice it anymore. I haven't been using it long enough to notice a big difference yet, but my skin does feel smoother and softer overall. I would recommend it.",All Beauty,1620902002902,0,False,B08KFLJQMR,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B07V3WW6SV,B07V3WW6SV,5.0,"First time trying snail mucin, but it won't be the last. Excellent Stuff! 5 stars⭐","This is my first experience trying anything with snail mucin in it and also some of the other ingredients, like peptides and adenosine. I can't say which one it is for sure, but I suspect it's the snail mucin that made a noticeable and immediate difference in my skin.<br />My forehead skin has a few dimples and I have some fine lines and wrinkles under my eyes. I am 50 years old, but I've been using Retin-A for several years now. I've had a mostly natural skin care routine, other than the Retin-A, but recently decided to try a few of the K-beauty products out. This one was the first I used, and with the first use I can see my forehead and wrinkles were much smoother, along with the rest of my skin, as well. It also gave my skin a brighter look. With each use, it just gets better and better.<br />A little definitely goes a long way. Its texture is slimy, but I've found that I only need a very small amount to cover my face, and it massages in so easily. I also apply it to my neck & decollete.<br />I'm so glad that I tried this, and now I will just keep adding to it until I get the full K-beauty routine down. I would gladly purchase this again and I highly recommend it!",All Beauty,1621067920576,0,False,B07V3WW6SV,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B085XZF8WQ,B085XZF8WQ,5.0,"The whole set makes my skin feel much softer, plumper, and hydrated. 5 stars⭐","using this set for about a week now and I love it. It really makes a difference in how my skin feels. It's plumper, much softer and smoother, and well hydrated. It's not heavy or greasy and sinks easily into my skin. I'm so glad that I got to try the skin softener and the cream. They work very well together and with my other products, as well. I look forward to trying other products by this brand. Definitely recommend!",All Beauty,1622011931581,0,False,B085XZF8WQ,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B084WP4XS8,B084WP4XS8,5.0,Soothing and hydrating. 5 stars⭐,"I love how this Essence has such soothing and hydrating ingredients. I've just recently started using K-beauty products, but the first one I tried left my skin very irritated. This one feels so light, but moisturizing. I'm just learning about a lot of the ingredients that are in most Korean beauty products, and I'm also Learning that some of them do not do well with my skin. This one works wonderfully for me. I use Retin-A, so anything really harsh or very exfoliating is too much. The first one made my skin very red, swollen, and angry looking. This one feels very nice on my skin and I love the way my skin is looking and feeling now. I would definitely recommend it! Especially, for those using Retin-A or those with very sensitive skin.",All Beauty,1622096060469,0,False,B084WP4XS8,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B08XLRCVKY,B08XLRCVKY,5.0,A Nail Techs view: Perfect kit for the beginner! Great customer service. 5 stars⭐,"This Belle polygel kit is a great starter set from beginner to expert levels. It has some beautiful neutral colors, along with a white, and gorgeous glitters. They are all half ounce size tubes that will create a few sets of nails each, or you can mix and match the colors to make them go farther.<br />This kit includes; Six .5 oz. polygel colors, primer, gel base and top coats, a nail strengthener, cuticle oil, slip solution, dual forms, polygel brush with spatula, nail clips, and alcohol wipes. It comes nicely packaged in a lovely black box with cutouts to hold everything in place.<br />At minimum, you will need to supply your nail prep and finishing tools and liquids, such as: cuticle pusher and possibly nippers, a buffer, and nail dehydrator/alcohol, but these are things you will want to keep in good supply, anyways.<br />This polygel is so easy to work with. It is not too hard nor too soft. It's very easily workable with the provided slip solution. Even a beginner will have no trouble using it. Just remember, that if your surrounding temperature gets too cold or too hot, it affects the viscosity of the polygel, so work in a room that feels nice.<br />I did two nail swatches; one solid glitter and the other a French manicure with a shimmery twist. As I said, the polygel applied so easily, it also cured as expected without any problems, and the end results turned out beautiful.<br />I have to say that when I received my Belle polygel kit, there was a small issue with my order. I contacted their customer service and was met with such kindness and prompt service. They answered all my questions very quickly and respectfully. They're promptness in solving my problem, and their patience in dealing with my questions, shows me that they really care about their customers. Knowing that they were not privy to my customer status lets me know that they will treat all customers the same.<br />The colors are all so beautiful, and the glitters really make a statement. This set would make a great addition to anyone's collection and would also make a wonderful gift. Knowing this polygel kit is also backed by Belle, a wonderful company who really values their customers, makes a great product even better. I would most definitely recommend it!",All Beauty,1622627717598,0,False,B08XLRCVKY,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B08MBJ6WPN,B08MBJ6WPN,2.0,A Stylist's View: Has defects and is unusable. Bad customer service.,"The straight razor (shavette) I received is far from being professional quality nor could it be an heirloom that can be passed down in the family. It is made from cheap materials and has several defects.<br />The clasp is so thinly made, that it is easily bent just from disengaging it from the spine.  There is a gouge on one spine that goes in on one side and out on the other. And, the razor blade does not stay seated properly once clasped. The wooden scales are not neatly finished. The blades that come with it are not the snap kind. They are full double sided blades, making them more dangerous to have to cut them without getting cut. They are also very thin and cheap. There's no way I can shave a neck, sideburns, facial hair, etc., with this defective razor.<br />I could have overlooked cosmetic issues regarding a razor of this price point. It is the physical defects that hindered its use that are major problems for me.<br />I contacted the seller, but was told that I could keep the defective product, and ""we recommend another straight for you, better than that one in your hand"", and I was given the asin number, so I could purchase it. This was not only poor Customer Service, but a lack of confidence in this, their own product. If they don't recommend this razor, I certainly don't either. It really could have gone much better.",All Beauty,1635050930037,0,False,B08MBJ6WPN,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B08C7M28F1,B08C7M28F1,4.0,A Nail Tech's View: A great sampler set. So fun!,"This is a great sampler set by KRISNICE. You get a black polish to use as a base or on its own, a couple of color changing polishes, a couple of cat eye polishes, and a sparkly red polish. They are all beautiful and the effects all work well. The cat eyes do require a few coats to get good coverage, and a bit of practice with the magnet to get a good design. The good thing about those are, you can always swipe through the design and start over till you get something you like, and then cure. I love the color changing ones the best, but they only show two toned on longer nails. Otherwise, they just change from one color to another, which is still pretty.<br />The huge thing about this company's sets that I don't like, is they are not labeled. Yes, you get stickers to swatch, but they don't stick! You end up having to glue them on or make other swatches. I really wish they would label or swatch the bottles. I'm starting to not get polish from brands that don't label. It's just such a hassle.<br />Overall, I love all the colors and effects. You can really come up with some unique nail designs with this set. I love the color change with one layer of the purple cat eye over top. This is a good mix and a lot of fun! I would recommend",All Beauty,1636354145889,0,False,B08C7M28F1,,,,,,False
AES3YWD3ONJOUDRWFIV2ZO44QDAQ,B09G3KBK7Y,B09G3LCKNN,3.0,"Nice strong scent at first, but it disappears very quickly.","I really loved the idea of this Boiess Baby Cologne ""Les Enfants"" in White Blossom, and thought it would be perfect for myself since I don't like loud fragrances. The description of the scent profile really enticed me, as I love all of the notes. I was able to try both the White Blossom and the Lavanda scents.<br />Both of the ""Cologne"" sprays smell identical to me. I can't say that I can tell them apart at all. They both have a very strong earthy, herbal, slightly floral scent that is heavily ladened with alcohol upon spraying. It stays very strong for several minutes, but then starts to dry down.<br />Sadly, once it dries down, the scent pretty much dissipates. If I don't spray it heavily at first, which is too much for my asthma to handle, the scent just goes away completely. I must spray it on me again. Once I spray it on a few times over an hour or so, I can smell the ever so slightest hint of it on my clothing later, if I put my nose right on it. That is a lot of spraying for very little payoff.<br />I know this is meant for kids mostly, but I would think the scent would and should last longer. Sure, my grandsons will like using it, maybe, as it is quite strong at first. But, I think it would just be more for the fun of it and very short lived. This is also very expensive ""Cologne"" to not be able to smell it after 30 minutes, and right at $28 is too expensive for me to buy just for the fun of it.  <br />For others this ""Baby Cologne"" may be something wonderful or maybe they can smell it more than I can. As I said, I really love the idea of a light fragrance, but not for babies. I do wish the scent stuck around more for me.",All Beauty,1645516422892,0,False,B09G3KBK7Y,,,,,,False
